"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-10-15,"Valor Withrow G04",3,"Wenatchee Valley United Lil Pumas G04",0,"PSPL-Inland Copa 1 North U13","home","away","Unk"
2016-10-15,"Valor Maroon Hardy G04",0,"Sting SC Timbers Red G04",5,"PSPL-Inland Copa 1 North U13","home","away","Unk"
2016-10-15,"ASE Royal G04",2,"Three Rivers SC Green G04",1,"PSPL-Inland Copa 1 South U13","home","away","Unk"
2016-10-15,"Walla Walla United SC Strikers G04",1,"Valley Thunder SC G04",10,"PSPL-Inland Copa 1 South U13","home","away","Unk"
2016-10-15,"Blue Mountain Timbers G04",1,"Endeavour Soccer Academy G04",5,"PSPL-Inland Copa 1 South U13","home","away","Unk"
2016-10-15,"CWSA White G04",4,"CWSA Grey G04",0,"PSPL-Inland Copa 1 South U13","home","away","Unk"
2016-10-15,"MVP Marauders Navy G04",3,"RSA Elite Harris G04",0,"PSPL WSPL 2 U13","home","away","Unk"
2016-10-15,"Wenatchee FC G04",0,"TC United Navy G04",3,"PSPL WSPL 2 U13","home","away","Unk"
2016-10-15,"PacNW Maroon G04",0,"Seattle United Copa G04",0,"RCL G04 Div 1","home","away","Unk"
2016-10-15,"Spokane Sounders A G04",2,"NW United Black G04",0,"RCL G04 Div 2","home","away","Unk"
2016-10-15,"Spokane Sounders B G04",9,"NW United Red G04",1,"RCL G04 Div 4","home","away","Unk"
2016-10-16,"North Idaho Inferno G04",1,"Spokane Scotties Snell G04",4,"PSPL-Inland Copa 1 North U13","home","away","Unk"
2016-10-16,"Breakers Red Kalua G04",7,"Spokane Foxes Tweedy G04",0,"PSPL-Inland Copa 1 North U13","home","away","Unk"
2016-10-16,"Endeavour Soccer Academy G04",8,"CWSA White G04",1,"PSPL-Inland Copa 1 South U13","home","away","Unk"
2016-10-16,"CWSA Grey G04",0,"ASE Royal G04",3,"PSPL-Inland Copa 1 South U13","home","away","Unk"
2016-10-16,"FPSC Fury Black G04",2,"Highline Premier Blue G04",2,"PSPL WSPL 1 U13","home","away","Unk"
2016-10-16,"CWSA Navy G04",1,"TC United Navy G04",5,"PSPL WSPL 2 U13","home","away","Unk"
2016-10-16,"Eagleclaw FA Ospreys G04",4,"NPSA Titans Navy Mercer Island G04",3,"PSPL Classic 2 U13","home","away","Unk"
2016-10-16,"NK Chaos G04",0,"RSA Elite G04",3,"PSPL Copa U13","home","away","Unk"
2016-10-16,"Westside Timbers Copa TS G04",2,"Crossfire OR Blue I G04",1,"PTT G04 Premier","home","away","Unk"
2016-10-16,"Eastside Timbers Red G04",1,"THUSC Selenium Black G04",0,"PTT G04 Premier","home","away","Unk"
2016-10-16,"Washington Timbers Red 1 G04",1,"Capital FC Timbers Red G04",0,"PTT G04 Premier","home","away","Unk"
2016-10-16,"ETFC Akers Black G04",0,"NEU White G04",2,"PTT G04 Premier","home","away","Unk"
2016-10-16,"NEU Blue G04",1,"Washington Timbers Red 2 G04",0,"PTT G04 Division 1 Red","home","away","Unk"
2016-10-16,"Bend FC Timbers White G04",2,"CSC Storm Navy G04",3,"PTT G04 Division 1 Red","home","away","Unk"
2016-10-16,"Pacific FC Power G04",0,"Westside Timbers Samba TS G04",0,"PTT G04 Division 1 Red","home","away","Unk"
2016-10-16,"Thelo Rage G04",2,"Crossfire OR LOSC Blue I G04",3,"PTT G04 Division 1 White","home","away","Unk"
2016-10-16,"LYS Cascades Red G04",0,"PCU Red 2 G04",2,"PTT G04 Division 1 White","home","away","Unk"
